Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
7,"A. Araujo, M. Makar, V. Chandrasekhar, D. Chen, S. Tsai, H. Chen, R. Angst, B. Girod","EFFICIENT VIDEO SEARCH USING IMAGE QUERIES",2014,"2014 Ieee International Conference On Image Processing (Icip)","Ieee","","",809,"2018-11-02","Proceedings Paper","","1522-4880","",,,3082,3086,7,1.75,1,8,4
6,"Jacob E. Simmering, Linnea A. Polgreen, Philip M. Polgreen","Web search query volume as a measure of pharmaceutical utilization and changes in prescribing patterns",2014,"Research In Social & Administrative Pharmacy","Elsevier Science Inc","","",810,"2018-11-02","Article","10.1016/j.sapharm.2014.01.003","1551-7411","",10,6,896,903,6,1.50,2,3,4
7,"Youngho Kim, Jangwon Seo, W. Bruce Croft, David A. Smith","Automatic suggestion of phrasal-concept queries for literature search",2014,"Information Processing & Management","Elsevier Sci Ltd","","",811,"2018-11-02","Article","10.1016/j.ipm.2014.03.003","0306-4573","",50,4,568,583,7,1.75,2,4,4
6,"Ho Hoang Hung, Sourav S. Bhowmick, Ba Quan Truong, Byron Choi, Shuigeng Zhou","QUBLE: towards blending interactive visual subgraph search queries on large networks",2014,"Vldb Journal","Springer","","",812,"2018-11-02","Article","10.1007/s00778-013-0322-1","1066-8888","",23,3,401,426,6,1.50,1,5,4
7,"Laurance Donnelly, Mark Harrison","Geomorphological and geoforensic interpretation of maps, aerial imagery, conditions of diggability and the colour-coded RAG prioritization system in searches for criminal burials",2013,"Environmental And Criminal Geoforensics","Geological Soc Publishing House","","",813,"2018-11-02","Article","10.1144/SP384.10","0305-8719","",384,,173,194,7,1.40,4,2,5
7,"Matthijs Douze, Jerome Revaud, Cordelia Schmid, Herve Jegou","Stable hyper-pooling and query expansion for event detection",2013,"2013 Ieee International Conference On Computer Vision (Iccv)","Ieee","","",814,"2018-11-02","Proceedings Paper","10.1109/ICCV.2013.229","1550-5499","",,,1825,1832,7,1.40,2,4,5
6,"Saeedeh Shekarpour, Konrad Hoeffner, Jens Lehmann, Soeren Auer","Keyword Query Expansion on Linked Data Using Linguistic and Semantic Features",2013,"2013 Ieee Seventh International Conference On Semantic Computing (Icsc 2013)","Ieee Computer Soc","","",815,"2018-11-02","Proceedings Paper","10.1109/ICSC.2013.41","2325-6516","",,,191,197,6,1.20,2,4,5
7,"Manuel Roldan-Vega, Greg Mallet, Emily Hill, Jerry Alan Fails","CONQUER: A Tool for NL-based Query Refinement & Contextualizing Code Search Results",2013,"2013 29th Ieee International Conference On Software Maintenance (Icsm)","Ieee","","",816,"2018-11-02","Proceedings Paper","10.1109/ICSM.2013.84","1063-6773","",,,512,515,7,1.40,2,4,5
6,"Nouh Alhindawi, Natalia Dragan, Michael L. Collard, Jonathan I. Maletic","Improving Feature Location by Enhancing Source Code with Stereotypes",2013,"2013 29th Ieee International Conference On Software Maintenance (Icsm)","Ieee","","",817,"2018-11-02","Proceedings Paper","10.1109/ICSM.2013.41","1063-6773","",,,300,309,6,1.20,2,4,5
7,"Andriy Nikolov, Andreas Schwarte, Christian Huetter","FedSearch: Efficiently Combining Structured Queries and Full-Text Search in a SPARQL Federation",2013,"Semantic Web - Iswc 2013, Part I","Springer-Verlag Berlin","","",818,"2018-11-02","Proceedings Paper","","0302-9743","",8218,,427,443,7,1.40,2,3,5
5,"Jerome Leclere, Cyril Botteron, Pierre-Andre Farine","Improving the Performance of the FFT-based Parallel Code-phase Search Acquisition of GNSS Signals by Decomposition of the Circular Correlation",2012,"Proceedings Of The 25th International Technical Meeting Of The Satellite Division Of The Institute Of Navigation (Ion Gnss 2012)","Inst Navigation","","",819,"2018-11-02","Proceedings Paper","","2331-5911","",,,1406,1416,5,0.83,2,3,6
5,"Frank K. Hu, Zhiwei Fan, Arthur G. Samuel, ShuChang He","Effects of display complexity on location and feature inhibition",2013,"Attention Perception & Psychophysics","Springer","","",820,"2018-11-02","Article","10.3758/s13414-013-0509-y","1943-3921","",75,8,1619,1632,5,1.00,1,4,5
7,"Youngok Choi","Analysis of image search queries on the web: Query modification patterns and semantic attributes",2013,"Journal Of The American Society For Information Science And Technology","Wiley-Blackwell","","",821,"2018-11-02","Article","10.1002/asi.22831","1532-2882","",64,7,1423,1441,7,1.40,7,1,5
7,"Szu-Lin Su, Yung-Chuan Lin, Yun-Jhen Fan","Joint sector identity and integer part of carrier frequency offset detection by phase-difference in Long Term Evolution cell search process",2013,"Iet Communications","Inst Engineering Technology-Iet","","",822,"2018-11-02","Article","10.1049/iet-com.2012.0307","1751-8628","",7,10,950,959,7,1.40,2,3,5
7,"Yvonne Kammerer, Maja Bohnacker","Children's Web Search With Google: The Effectiveness of Natural Language Queries",2012,"Proceedings Of Idc 2012: The 11th International Conference On Interaction Design And Children","Assoc Computing Machinery","","",823,"2018-11-02","Proceedings Paper","","","",,,184,187,7,1.17,4,2,6
7,"Kaitlin Purrazzella, Linda C. Mechling","Use of an iPhone 4 with Video Features to Assist Location of Students with Moderate Intellectual Disability When Lost in Community Settings",2013,"Education And Training In Autism And Developmental Disabilities","Council Exceptional Children","","",824,"2018-11-02","Article","","2154-1647","",48,2,179,189,7,1.40,4,2,5
7,"Andreas Bergner, Serge P. Parel","Hit Expansion Approaches Using Multiple Similarity Methods and Virtualized Query Structures",2013,"Journal Of Chemical Information And Modeling","Amer Chemical Soc","","",825,"2018-11-02","Article","10.1021/ci400059p","1549-9596","",53,5,1057,1066,7,1.40,4,2,5
7,"Joshua M. Wiener","After CLASS: The Long-Term Care Commission's Search For A Solution",2013,"Health Affairs","Project Hope","","",826,"2018-11-02","Editorial Material","10.1377/hlthaff.2013.0373","0278-2715","",32,5,831,834,7,1.40,7,1,5
7,"Thierry Schuepbach, Marco Pagni, Alan Bridge, Lydie Bougueleret, Ioannis Xenarios, Lorenzo Cerutti","pfsearchV3: a code acceleration and heuristic to search PROSITE profiles",2013,"Bioinformatics","Oxford Univ Press","","",827,"2018-11-02","Article","10.1093/bioinformatics/btt129","1367-4803","",29,9,1215,1217,7,1.40,1,6,5
7,"F Daneshgaran, M Laddomada, M Mondin","An extensive search for good punctured rate-(k)/(k+1) recursive convolutional codes for serially concatenated convolutional codes",2004,"Ieee Transactions On Information Theory","Ieee-Inst Electrical Electronics Engineers Inc","","",828,"2018-11-02","Article","10.1109/TIT.2003.821981","0018-9448","",50,1,208,217,7,0.50,2,3,14
7,"Charles Bettembourg, Christian Diot, Anita Burgun, Olivier Dameron","GO2PUB: Querying PubMed with semantic expansion of gene ontology terms",2012,"Journal Of Biomedical Semantics","Biomed Central Ltd","","",829,"2018-11-02","Article","10.1186/2041-1480-3-7","2041-1480","",3,,,,7,1.17,2,4,6
7,"Martin Steppan, Ludwig Kraus, Daniela Piontek, Valeria Siciliano","Are cannabis prevalence estimates comparable across countries and regions? A cross-cultural validation using search engine query data",2013,"International Journal Of Drug Policy","Elsevier Science Bv","","",830,"2018-11-02","Article","10.1016/j.drugpo.2012.05.002","0955-3959","",24,1,23,29,7,1.40,2,4,5
7,"Stephan Gollasch, Matej David","A unique aspect of ballast water management requirements - The same location concept",2012,"Marine Pollution Bulletin","Pergamon-Elsevier Science Ltd","","",831,"2018-11-02","Editorial Material","10.1016/j.marpolbul.2012.06.014","0025-326X","",64,9,1774,1775,7,1.17,4,2,6
5,"J. S. Taur, Y. C. Liu, G. H. Lee, C. W. Tao","Vector quantisation index compression based on a Coding Tree Assignment Scheme with Improved Search-Order Coding algorithms",2012,"Iet Image Processing","Inst Engineering Technology-Iet","","",832,"2018-11-02","Article","10.1049/iet-ipr.2010.0540","1751-9659","",6,4,318,326,5,0.83,1,4,6
7,"Wookey Lee, Woong-Kee Loh, Mye M. Sohn","Searching Steiner trees for web graph query",2012,"Computers & Industrial Engineering","Pergamon-Elsevier Science Ltd","","",833,"2018-11-02","Article","10.1016/j.cie.2011.11.013","0360-8352","",62,3,732,739,7,1.17,2,3,6
7,"Bashar Al-Shboul, Sung-Hyon Myaeng","Query Phrase Expansion Using Wikipedia in Patent Class Search",2011,"Information Retrieval Technology","Springer-Verlag Berlin","","",834,"2018-11-02","Proceedings Paper","","0302-9743","",7097,,115,126,7,1.00,4,2,7
7,"Suleyman Cetintas, Luo Si","Effective Query Generation and Postprocessing Strategies for Prior Art Patent Search",2012,"Journal Of The American Society For Information Science And Technology","Wiley-Blackwell","","",835,"2018-11-02","Article","10.1002/asi.21708","1532-2882","",63,3,512,527,7,1.17,4,2,6
7,"Jingguo Wang, Nan Xiao, H. Raghav Rao","An exploration of risk information search via a search engine: Queries and clicks in healthcare and information security",2012,"Decision Support Systems","Elsevier Science Bv","","",836,"2018-11-02","Article","10.1016/j.dss.2011.09.006","0167-9236","",52,2,395,405,7,1.17,2,3,6
7,"Sonia Haiduc, Andrian Marcus","On the Effect of the Query in IR-based Concept Location",2011,"2011 Ieee 19th International Conference On Program Comprehension (Icpc)","Ieee","","",837,"2018-11-02","Proceedings Paper","10.1109/ICPC.2011.48","1063-6897","",,,234,237,7,1.00,4,2,7
7,"Markus Strohmaier, Mark Kroell","Acquiring knowledge about human goals from Search Query Logs",2012,"Information Processing & Management","Pergamon-Elsevier Science Ltd","","",838,"2018-11-02","Article","10.1016/j.ipm.2011.03.010","0306-4573","",48,1,63,82,7,1.17,4,2,6
5,"Jinhan Kim, Sanghoon Lee, Seung-won Hwang, Sunghun Kim","Towards an Intelligent Code Search Engine",2010,"Proceedings Of The Twenty-Fourth Aaai Conference On Artificial Intelligence (Aaai-10)","Assoc Advancement Artificial Intelligence","","",839,"2018-11-02","Proceedings Paper","","","",,,1358,1363,5,0.63,1,4,8
7,"Carmen Gonzalez-San Segundo, Felipe Herranz-Amo, Ana Alvarez-Gonzalez, Pedro Cuesta-Alvaro, Marina Gomez-Espi, Eva Panos-Fagundo, Juan A. Santos-Miranda","Radical Prostatectomy Versus External-Beam Radiotherapy for Localized Prostate Cancer: Long-Term Effect on Biochemical Control-In Search of the Optimal Treatment",2011,"Annals Of Surgical Oncology","Springer","","",840,"2018-11-02","Article","10.1245/s10434-011-1660-0","1068-9265","",18,10,2980,2987,7,1.00,1,7,7
7,"Kyriakos Mouratidis, HweeHwa Pang","Efficient Evaluation of Continuous Text Search Queries",2011,"Ieee Transactions On Knowledge And Data Engineering","Ieee Computer Soc","","",841,"2018-11-02","Article","10.1109/TKDE.2011.125","1041-4347","",23,10,1469,1482,7,1.00,4,2,7
6,"Ho-Sik Seok, Kyu-Baek Hwang, Byoung-Tak Zhang","Feature Relevance Network-Based Transfer Learning for Indoor Location Estimation",2011,"Ieee Transactions On Systems Man And Cybernetics Part C-Applications And Reviews","Ieee-Inst Electrical Electronics Engineers Inc","","",842,"2018-11-02","Article","10.1109/TSMCC.2010.2076277","1094-6977","",41,5,711,719,6,0.86,2,3,7
7,"Dirk Lewandowski","The retrieval effectiveness of search engines on navigational queries",2011,"Aslib Proceedings","Emerald Group Publishing Ltd","","",843,"2018-11-02","Article","10.1108/00012531111148949","0001-253X","",63,4,354,363,7,1.00,7,1,7
7,"Shashi Kiran Chilappagari, Michael Chertkov, Bane Vasic","An Efficient Instanton Search Algorithm for LP Decoding of LDPC Codes Over the BSC",2011,"Ieee Transactions On Information Theory","Ieee-Inst Electrical Electronics Engineers Inc","","",844,"2018-11-02","Article","10.1109/TIT.2011.2146670","0018-9448","",57,7,4417,4426,7,1.00,2,3,7
4,"Kong Jun, Tang Xin-Yi, Jiang Min","Object location technique for moving target based on multi-scale feature extraction",2011,"Journal Of Infrared And Millimeter Waves","Science China Press","","",845,"2018-11-02","Article","","1001-9014","",30,1,21,26,4,0.57,1,3,7
7,"Bernard J. Jansen, Zhe Liu, Courtney Weaver, Gerry Campbell, Matthew Gregg","Real time search on the web: Queries, topics, and economic value",2011,"Information Processing & Management","Pergamon-Elsevier Science Ltd","","",846,"2018-11-02","Article","10.1016/j.ipm.2011.01.007","0306-4573","",47,4,491,506,7,1.00,1,5,7
7,"F Antoneli, L Braggion, M Forger, JEM Hornos","Extending the search for symmetries in the genetic code",2003,"International Journal Of Modern Physics B","World Scientific Publ Co Pte Ltd","","",847,"2018-11-02","Article","10.1142/S0217979203020764","0217-9792","",17,17,3135,3204,7,0.47,2,4,15
7,"Florian Hug, Irina E. Bocharova, Rolf Johannesson, Boris D. Kudryashov","Searching for High-Rate Convolutional Codes via Binary Syndrome Trellises",2009,"2009 Ieee International Symposium On Information Theory, Vols 1- 4","Ieee","","",848,"2018-11-02","Proceedings Paper","10.1109/ISIT.2009.5205916","","",,,1358,,7,0.78,2,4,9
7,"YSS Han","A new treatment of priority-first search maximum-likelihood soft-decision decoding of linear block codes",1998,"Ieee Transactions On Information Theory","Ieee-Inst Electrical Electronics Engineers Inc","","",849,"2018-11-02","Letter","10.1109/18.737538","0018-9448","",44,7,3091,3096,7,0.35,7,1,20
7,"Stefan Martin Kuechler, Konrad Dettner, Siegfried Kehl","Molecular characterization and localization of the obligate endosymbiotic bacterium in the birch catkin bug Kleidocerys resedae (Heteroptera: Lygaeidae, Ischnorhynchinae)",2010,"Fems Microbiology Ecology","Oxford Univ Press","","",850,"2018-11-02","Article","10.1111/j.1574-6941.2010.00890.x","0168-6496","",73,2,408,418,7,0.88,2,3,8
7,"Daniele Braga, Stefano Ceri, Francesco Corcoglioniti, Michael Grossniklaus","Chapter 12: Panta Rhei: Flexible Execution Engine for Search Computing Queries",2010,"Search Computing: Challenges And Directions","Springer-Verlag Berlin","","",851,"2018-11-02","Proceedings Paper","","0302-9743","",5950,,225,243,7,0.88,2,4,8
7,"Xiangming Mu, Kun Lu","Towards effective genomic information retrieval: The impact of query complexity and expansion strategies",2010,"Journal Of Information Science","Sage Publications Ltd","","",852,"2018-11-02","Article","10.1177/0165551509357856","0165-5515","",36,2,194,208,7,0.88,4,2,8
6,"Steven E. Massey","Searching of Code Space for an Error-Minimized Genetic Code Via Codon Capture Leads to Failure, or Requires At Least 20 Improving Codon Reassignments Via the Ambiguous Intermediate Mechanism",2010,"Journal Of Molecular Evolution","Springer","","",853,"2018-11-02","Article","10.1007/s00239-009-9313-7","0022-2844","",70,1,106,115,6,0.75,6,1,8
5,"JN Kim, SC Byun, BH Ahn","Fast full search motion estimation algorithm using various matching scans in video coding",2001,"Ieee Transactions On Systems Man And Cybernetics Part C-Applications And Reviews","Ieee-Inst Electrical Electronics Engineers Inc","","",854,"2018-11-02","Article","10.1109/5326.983938","1094-6977","",31,4,540,548,5,0.29,2,3,17
7,"Milad Shokouhi, Leif Azzopardi, Paul Thomas","Effective Query Expansion for Federated Search",2009,"Proceedings 32nd Annual International Acm Sigir Conference On Research And Development In Information Retrieval","Assoc Computing Machinery","","",855,"2018-11-02","Proceedings Paper","10.1145/1571941.1572015","","",,,427,434,7,0.78,2,3,9
7,"Frederico A. Durao, Taciana A. Vanderlei, Eduardo S. Almeida, Silvio R. de L. Meira","Applying a Semantic Layer in a Source Code Search Tool",2008,"Applied Computing 2008, Vols 1-3","Assoc Computing Machinery","","",856,"2018-11-02","Proceedings Paper","","","",,,1151,1157,7,0.70,2,4,10
7,"Soyeon Park","Analysis of characteristics and trends of Web queries submitted to NAVER, a major Korean search engine",2009,"Library & Information Science Research","Elsevier Science Inc","","",857,"2018-11-02","Article","10.1016/j.lisr.2009.01.003","0740-8188","",31,2,126,133,7,0.78,7,1,9
7,"Anna C. Nobre, Ivan C. Griffin, Anling Rao","Spatial attention can bias search in visual short-term memory",2008,"Frontiers In Human Neuroscience","Frontiers Res Found","","",858,"2018-11-02","Article","10.3389/neuro.09.004.2007","1662-5161","",1,,,,7,0.70,2,3,10
7,"CC Wang, CH Hsieh","An efficient fractal image-coding method using interblock correlation search",2001,"Ieee Transactions On Circuits And Systems For Video Technology","Ieee-Inst Electrical Electronics Engineers Inc","","",859,"2018-11-02","Article","10.1109/76.905992","1051-8215","",11,2,257,261,7,0.41,4,2,17
6,"Andreas Bollin","Concept location in formal specifications",2008,"Journal Of Software Maintenance And Evolution-Research And Practice","Wiley-Blackwell","","",860,"2018-11-02","Article","10.1002/smr.363","1532-060X","",20,2,77,105,6,0.60,6,1,10
6,"Andreas Sprenger, Birte Neppert, Sabine Koester, Steffen Gais, Detlef Koempf, Christoph Helmchen, Hubert Kimmig","Long-term eye movement recordings with a scleral search coil-eyelid protection device allows new applications",2008,"Journal Of Neuroscience Methods","Elsevier Science Bv","","",861,"2018-11-02","Article","10.1016/j.jneumeth.2008.01.021","0165-0270","",170,2,305,309,6,0.60,1,7,10
5,"Pallavi Palleti, Harish Karnick, Pabitra Mitra","Personalized web search using probabilistic query expansion",2007,"Proceeding Of The 2007 Ieee/Wic/Acm International Conference On Web Intelligence And Intelligent Agent Technology, Workshops","Ieee Computer Soc","","",862,"2018-11-02","Proceedings Paper","10.1109/WI-IATW.2007.44","","",,,83,,5,0.45,2,3,11
6,"Zhiliang Qin, Kali Chan Teh","Reduced-complexity turbo equalization for coded intersymbol interference channels based on local search algorithms",2008,"Ieee Transactions On Vehicular Technology","Ieee-Inst Electrical Electronics Engineers Inc","","",863,"2018-11-02","Article","10.1109/TVT.2007.901933","0018-9545","",57,1,630,635,6,0.60,3,2,10
6,"Fabienne Moreau, Vincent Claveau, Pascale Sebillot","Automatic morphological query expansion using analogy-based machine learning",2007,"Advances In Information Retrieval","Springer-Verlag Berlin","","",864,"2018-11-02","Proceedings Paper","","0302-9743","",4425,,222,,6,0.55,2,3,11
6,"Jakub Piskorski, Marcin Sydow","String distance metrics for reference matching and search query correction",2007,"Business Information Systems, Proceedings","Springer-Verlag Berlin","","",865,"2018-11-02","Proceedings Paper","","0302-9743","",4439,,353,,6,0.55,3,2,11
5,"M. Barouni-Ebarhimi, Ali A. Ghorbani","A novel approach for frequent phrase mining in web search engine query streams",2007,"Cnsr 2007: Proceedings Of The Fifth Annual Conference On Communication Networks And Services Research","Ieee Computer Soc","","",866,"2018-11-02","Proceedings Paper","","","",,,125,,5,0.45,3,2,11
6,"M. Blahacek, M. Chlada, Z. Prevorovsky","Acoustic emission source location based on signal features",2006,"Acoustic Emission Testing","Trans Tech Publications Ltd","","",867,"2018-11-02","Proceedings Paper","10.4028/www.scientific.net/AMR.13-14.77","1022-6680","",13,,77,,6,0.50,2,3,12
6,"Md. Mahmudur Rahman, Bipin C. Desai, Prabir Bhattacharya","Visual keyword-based image retrieval using latent semantic indexing, correlation-enhanced similarity matching and query expansion in inverted index",2006,"10th International Database Engineering And Applications Symposium, Proceedings","Ieee Computer Soc","","",868,"2018-11-02","Proceedings Paper","","1098-8068","",,,201,208,6,0.50,2,3,12
2,"Kai Liu, Shangkai Gao","Searching binary sequences for coded excitation in medical ultrasound",2005,"2005 27th Annual International Conference Of The Ieee Engineering In Medicine And Biology Society, Vols 1-7","Ieee","","",869,"2018-11-02","Proceedings Paper","","1094-687X","",,,1858,1860,2,0.15,1,2,13
6,"Umberto Straccia, Raphael Troncy","Towards distributed information retrieval in the Semantic Web: Query reformulation using the oMAP framework",2006,"Semantic Web: Research And Applications, Proceedings","Springer-Verlag Berlin","","",870,"2018-11-02","Article","","0302-9743","",4011,,378,392,6,0.50,3,2,12
6,"S Burigat, L Chittaro, L De Marco","Bringing dynamic queries to mobile devices: A visual preference-based search tool for tourist decision support",2005,"Human-Computer Interaction - Interact 2005, Proceedings","Springer-Verlag Berlin","","",871,"2018-11-02","Article","","0302-9743","",3585,,213,226,6,0.46,2,3,13
6,"B Martins, MJ Silva","Spelling correction for search engine queries",2004,"Advances In Natural Language Processing","Springer-Verlag Berlin","","",872,"2018-11-02","Article","","0302-9743","",3230,,372,383,6,0.43,3,2,14
5,"Fadi Kizel, Maxim Shoshany, Nathan S. Netanyahu, Gilad Even-Tzur, Jon Atli Benediktsson","A Stepwise Analytical Projected Gradient Descent Search for Hyperspectral Unmixing and Its Code Vectorization",2017,"Ieee Transactions On Geoscience And Remote Sensing","Ieee-Inst Electrical Electronics Engineers Inc","","",873,"2018-11-02","Article","10.1109/TGRS.2017.2692999","0196-2892","",55,9,4925,4943,5,5.00,1,5,1
6,"Hans-Christian Jetter, Jens Gerken, Michael Zoellner, Harald Reiterer, Natasa Milic-Frayling","Materializing the Query with Facet-Streams - A Hybrid Surface for Collaborative Search on Tabletops",2011,"29th Annual Chi Conference On Human Factors In Computing Systems","Assoc Computing Machinery","","",874,"2018-11-02","Proceedings Paper","","","",,,3013,3022,6,0.86,1,5,7
6,"Shaowei Wang, David Lo","AmaLgam plus : Composing Rich Information Sources for Accurate Bug Localization",2016,"Journal Of Software-Evolution And Process","Wiley","","",875,"2018-11-02","Article","10.1002/smr.1801","2047-7473","",28,10,921,942,6,3.00,3,2,2
6,"Jeffrey P. Dotson, Ruixue Rachel Fan, Elea McDonnell Feit, Jeffrey D. Oldham, Yi-Hsin Yeh","Brand Attitudes and Search Engine Queries",2017,"Journal Of Interactive Marketing","Elsevier Science Inc","","",876,"2018-11-02","Article","10.1016/j.intmar.2016.10.002","1094-9968","",37,,105,116,6,6.00,1,5,1
5,"Ruth Kramer","The location of gender features in the syntax",2016,"Language And Linguistics Compass","Wiley-Blackwell","","",877,"2018-11-02","Article","10.1111/lnc3.12226","1749-818X","",10,11,661,677,5,2.50,5,1,2
6,"M. Ikram Ullah Lali, Raza Ul Mustafa, Kashif Saleem, M. Saqib Nawaz, Tehseen Zia, Basit Shahzad","Finding Healthcare Issues with Search Engine Queries and Social Network Data",2017,"International Journal On Semantic Web And Information Systems","Igi Global","","",878,"2018-11-02","Article","10.4018/IJSWIS.2017010104","1552-6283","",13,1,48,62,6,6.00,1,6,1
6,"Yang Wang, Xuemin Lin, Lin Wu, Wenjie Zhang","Effective Multi-Query Expansions: Robust Landmark Retrieval",2015,"Mm'15: Proceedings Of The 2015 Acm Multimedia Conference","Assoc Computing Machinery","","",879,"2018-11-02","Proceedings Paper","10.1145/2733373.2806233","","",,,79,88,6,2.00,2,4,3
6,"Klaus Changsun Youm, June Ahn, Eunseok Lee","Improved bug localization based on code change histories and bug reports",2017,"Information And Software Technology","Elsevier Science Bv","","",880,"2018-11-02","Article","10.1016/j.infsof.2016.11.002","0950-5849","",82,,177,192,6,6.00,2,3,1
6,"Shicheng Xu, Huan Li, Xiaojun Chang, Shoou-I Yu, Xingzhong Du, Xuanchong Li, Lu Jiang, Zexi Mao, Zhenzhong Lan, Susanne Burger, Alexander Hauptmann","Incremental Multimodal Query Construction for Video Search",2015,"Icmr'15: Proceedings Of The 2015 Acm International Conference On Multimedia Retrieval","Assoc Computing Machinery","","",881,"2018-11-02","Proceedings Paper","10.1145/2671188.2749413","","",,,675,678,6,2.00,1,11,3
6,"Deepanwita Datta, Shubham Varma, Ravindranath C. Chowdary, Sanjay K. Singh","Multimodal Retrieval using Mutual Information based Textual Query Reformulation",2017,"Expert Systems With Applications","Pergamon-Elsevier Science Ltd","","",882,"2018-11-02","Article","10.1016/j.eswa.2016.09.039","0957-4174","",68,,81,92,6,6.00,2,4,1
6,"Carsten Eickhoff, Sebastian Dungs, Vu Tran","An Eye-Tracking Study of Query Reformulation",2015,"Sigir 2015: Proceedings Of The 38th International Acm Sigir Conference On Research And Development In Information Retrieval","Assoc Computing Machinery","","",883,"2018-11-02","Proceedings Paper","10.1145/2766462.2767703","","",,,13,22,6,2.00,2,3,3
6,"Zhu Zhang, Xiaolong Zheng, Daniel Dajun Zeng, Scott J. Leischow","Tracking Dabbing Using Search Query Surveillance: A Case Study in the United States",2016,"Journal Of Medical Internet Research","Jmir Publications, Inc","","",884,"2018-11-02","Article","10.2196/jmir.5802","1438-8871","",18,9,,,6,3.00,2,4,2
6,"Anna C. Lawson McLean, Aaron Lawson McLean, Rolf Kalff, Jan Walter","Google Search Queries About Neurosurgical Topics: Are They a Suitable Guide for Neurosurgeons?",2016,"World Neurosurgery","Elsevier Science Inc","","",885,"2018-11-02","Article","10.1016/j.wneu.2016.02.045","1878-8750","",90,,179,185,6,3.00,2,4,2
6,"Wouter Kruijne, Martijn Meeter","Long-Term Priming of Visual Search Prevails Against the Passage of Time and Counteracting Instructions",2016,"Journal Of Experimental Psychology-Learning Memory And Cognition","Amer Psychological Assoc","","",886,"2018-11-02","Article","10.1037/xlm0000233","0278-7393","",42,8,1293,1303,6,3.00,3,2,2
6,"B Billerbeck, J Zobel","Techniques for efficient query expansion",2004,"String Processing And Information Retrieval, Proceedings","Springer-Verlag Berlin","","",887,"2018-11-02","Article","","0302-9743","",3246,,30,42,6,0.43,3,2,14
5,"C Cotta","Scatter search and memetic approaches to the error correcting code problem",2004,"Evolutionary Computation In Combinatorial Optimization, Proceedings","Springer-Verlag Berlin","","",888,"2018-11-02","Article","","0302-9743","",3004,,51,61,5,0.36,5,1,14
5,"Donghyun Lee, Minki Kim, Jungyoun Lee","Adoption of green electricity policies: Investigating the role of environmental attitudes via big data-driven search-queries",2016,"Energy Policy","Elsevier Sci Ltd","","",889,"2018-11-02","Article","10.1016/j.enpol.2015.12.021","0301-4215","",90,,187,201,5,2.50,2,3,2
6,"Donghyun Lee, Hojun Lee, Munkee Choi","Examining the Relationship Between Past Orientation and US Suicide Rates: An Analysis Using Big Data-Driven Google Search Queries",2016,"Journal Of Medical Internet Research","Jmir Publications, Inc","","",890,"2018-11-02","Article","10.2196/jmir.4981","1438-8871","",18,2,,,6,3.00,2,3,2
6,"Jie Qin, Tai-Quan Peng","Googling environmental issues Web search queries as a measurement of public attention on environmental issues",2016,"Internet Research","Emerald Group Publishing Ltd","","",891,"2018-11-02","Article","10.1108/IntR-04-2014-0104","1066-2243","",26,1,57,73,6,3.00,3,2,2
5,"Jung Hee Cheon, Miran Kim, Myungsun Kim","Optimized Search-and-Compute Circuits and Their Application to Query Evaluation on Encrypted Data",2016,"Ieee Transactions On Information Forensics And Security","Ieee-Inst Electrical Electronics Engineers Inc","","",892,"2018-11-02","Article","10.1109/TIFS.2015.2483486","1556-6013","",11,1,188,199,5,2.50,2,3,2
6,"Otavio Augusto Lazzarini Lemos, Adriano Carvalho de Paula, Hitesh Sajnani, Cristina V. Lopes","Can the Use of Types and Query Expansion Help Improve Large-Scale Code Search?",2015,"2015 Ieee 15th International Working Conference On Source Code Analysis And Manipulation (Scam)","Ieee","","",893,"2018-11-02","Proceedings Paper","","1942-5430","",,,41,50,6,2.00,2,4,3
6,"Xiao Liang Dong, Hong Wei Liu, Yu Bo He","New version of the three-term conjugate gradient method based on spectral scaling conjugacy condition that generates descent search direction",2015,"Applied Mathematics And Computation","Elsevier Science Inc","","",894,"2018-11-02","Article","10.1016/j.amc.2015.07.067","0096-3003","",269,,606,617,6,2.00,2,3,3
6,"Hao Tian, Xiaohui Yuan, Yuehua Huang, Xiaotao Wu","An improved gravitational search algorithm for solving short-term economic/environmental hydrothermal scheduling",2015,"Soft Computing","Springer","","",895,"2018-11-02","Article","10.1007/s00500-014-1441-3","1432-7643","",19,10,2783,2797,6,2.00,2,4,3
6,"Shailesh D. Kamble, Nileshsingh V. Thakur, Latesh G. Malik, Preeti R. Bajaj","Fractal Video Coding Using Modified Three-step Search Algorithm for Block-matching Motion Estimation",2015,"Computational Vision And Robotics","Springer-Verlag Berlin","","",896,"2018-11-02","Proceedings Paper","10.1007/978-81-322-2196-8_18","2194-5357","",332,,151,162,6,2.00,2,4,3
6,"Justin Schuetz, Candan U. Soykan, Trish Distler, Gary Langham","Searching for backyard birds in virtual worlds: Internet queries mirror real species distributions",2015,"Biodiversity And Conservation","Springer","","",897,"2018-11-02","Article","10.1007/s10531-014-0847-7","0960-3115","",24,5,1147,1154,6,2.00,2,4,3
